,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,has_toxicity,clean_text
5968,6086,3,1,0,2,2,@elchavaloko pinche panamonos negros me Dan asco,0,pinche panamonos negros me dan asco
5969,470,3,0,3,0,1,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",1,"""how u talking to hoes bout bro n em.. why you talking to hoes bout bro n em"""
5970,3876,3,0,3,0,1,"@KayciMalynn yo bitch, I miss you too.",1,"yo bitch, i miss you too."
5971,797,3,0,0,3,2,#TRUTH RT @notashley: David is the Charlie Brown of #Scandal,0,truth rt david is the charlie brown of scandal
5972,7470,3,0,3,0,1,@vivaalakatyy @brotherbill7 @JHuff_5 good bitch choke,1,good bitch choke
5973,22360,3,0,1,2,2,They use to call my mom Japs when she was younger. Lol Asian racial slurs.,0,they use to call my mom japs when she was younger. lol asian racial slurs.
5974,7315,3,0,3,0,1,@tacalifornia slid bitch,1,slid bitch
5975,7448,3,0,3,0,1,@usweekly that old cunt needs to sit down,1,that old cunt needs to sit down
5976,10463,3,0,3,0,1,I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.,1,i don't be crying over stripper bitches that left me for dudes with money tho. and. singing about it.
5977,19145,3,0,3,0,1,RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,1,rt miserable bitches talk the most shit 128514999665039
5978,787,3,0,3,0,1,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FuckNiggahs,1,signsofcockblockin ----gtrt niggahs telling hoes i'm down talking them just so i can't get on 128514 fuckniggahs
5979,15712,3,0,0,3,2,"RT @GirlfriendNotes: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam&#8230;",0,"rt reasons to be a mermaid - no periods - no pants - perfect hair - u get to lure men into their death also, free clam8230"
5980,17730,3,2,1,0,0,"RT @Slanguage: Stop flattering yourself, bitch. The only fan you have is on your ceiling.",1,"rt stop flattering yourself, bitch. the only fan you have is on your ceiling."
5981,11621,3,0,0,3,2,"I'm not big on the ""Uncle Tom"" slur anyway, but can we at least reserve it for those who earn it, not just those who dare to not vote Dem?",0,"i'm not big on the ""uncle tom"" slur anyway, but can we at least reserve it for those who earn it, not just those who dare to not vote dem?"
5982,9677,6,3,2,1,0,"Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable",1,"getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable"
5983,23595,3,0,3,0,1,"Yaz bitch yaz, http://t.co/EOmRMqWNqT",1,"yaz bitch yaz,"
5984,12231,3,0,0,3,2,"It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol",0,"it's a plane, it's a bird, nah it's just me doing laps around the dam. lol"
5985,298,4,0,4,0,1,"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;",1,""" there's a lane some bitches need to stay in 128526"" the left n get right the fuck outta our face 128557128129128536"
5986,9657,3,0,3,0,1,"Get my name tatted, right by ya pussy &#128137;&#128008;&#128700;",1,"get my name tatted, right by ya pussy 128137128008128700"
5987,16532,3,0,0,3,2,RT @LeKarmaSucre: trash liars RT @learnteachwin: these law students are terrible liars #HTGAWM,0,rt trash liars rt these law students are terrible liars htgawm
5988,10694,3,0,0,3,2,I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions,0,i had froyo with brownies for dinner tonight. being an adult is making these executive decisions
5989,19989,3,0,3,0,1,"RT @linaa_eddz: ""@kxngnandi: And I'm not stuck up. You niggas just love assuming bitches want yall when we just being nice &#128530;&#9995;"" &#128588;",1,"rt "" and i'm not stuck up. you niggas just love assuming bitches want yall when we just being nice 1285309995"" 128588"
5990,1932,3,0,2,1,1,"&#8220;@schoolfession: ""This was hung in the boys bathroom..."" - St. Dominic http://t.co/OErALv45gI&#8221; @outlawdipper silly bitches.",1,"8220 ""this was hung in the boys bathroom..."" - st. dominic silly bitches."
5991,7003,3,1,2,0,1,@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer,1,oh totes girl. i'm also blasting mayday and wearing an oversized hoodie. get at me queer
5992,14331,3,0,3,0,1,RT @1Armaun: Hoes get a boyfriend and swear they not a hoe anymore. Bitch Having a boyfriend doesn't erase what happened before him you ...,1,rt hoes get a boyfriend and swear they not a hoe anymore. bitch having a boyfriend doesn't erase what happened before him you ...
5993,1209,3,1,2,0,1,&#8220;@CiddyP_60: I wouldn't trust a male cheerleader @ All cuz .&#8221; Cimarron got one &#128514; &amp; he got ALLLL the bitches,1,8220 i wouldn't trust a male cheerleader all cuz .8221 cimarron got one 128514 amp he got allll the bitches
5994,25120,3,0,0,3,2,trash http://t.co/oeDKEHyyXJ,0,trash
5995,18738,3,0,3,0,1,RT @_POCAPetite: stick by his side and don't give his pussy up . .,1,rt stick by his side and don't give his pussy up . .
5996,9748,3,2,1,0,0,Good Morning to lightskin dyke bitches with Steven Segal ponytails.,1,good morning to lightskin dyke bitches with steven segal ponytails.
5997,19747,3,0,3,0,1,RT @jakesiwy: @bhasfurter pussy,1,rt pussy
5998,4516,3,0,3,0,1,@Pandah_Pooh put your money up pussy,1,put your money up pussy
5999,15239,3,0,3,0,1,"RT @DTAVohn269: Best said by @iSpeakMut ""there's a storm brewing bitch"" lmao",1,"rt best said by ""there's a storm brewing bitch"" lmao"
6000,9682,3,0,0,3,2,Giants secondary lookin like trash,0,giants secondary lookin like trash
6001,14905,3,0,0,3,2,RT @CHlLDHOODRUINER: iphone 6 is trash watch me glo up http://t.co/XYwPaslCoB,0,rt iphone 6 is trash watch me glo up
6002,307,3,1,2,0,1,"""@adriwadrri: No love for these fuck niggas"" hoes*",1,""" no love for these fuck niggas"" hoes"
6003,16494,3,0,0,3,2,"RT @LVL_KY_Events: Nov 22,2012: Thanksgiving Dinner: 2:00pm: Proof on Main. A day being preoccupied with a giant bird in your... http:// ...",0,"rt nov 22,2012 thanksgiving dinner 200pm proof on main. a day being preoccupied with a giant bird in your... ..."
6004,4919,3,0,1,2,2,@SteveWorks4You pay your taxes teabaggers,0,pay your taxes teabaggers
6005,17152,3,0,0,3,2,RT @O_tunj: Dance monkey dance,0,rt dance monkey dance
6006,10276,3,0,0,3,2,I almost stepped on a bird running around the floor ah they are so creepy,0,i almost stepped on a bird running around the floor ah they are so creepy
6007,9198,3,0,0,3,2,Epic mickey time? Nahh.. Two and a half men while i shiver. Tht sounds more like it.,0,epic mickey time? nahh.. two and a half men while i shiver. tht sounds more like it.
6008,16197,3,0,3,0,1,"RT @JoeBudden: If u can&#8217;t deal w what we go thru&#8230;. Then I got bitches lined up, I got an ego too.",1,"rt if u can8217t deal w what we go thru8230. then i got bitches lined up, i got an ego too."
6009,20287,3,1,2,0,1,"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""

plea",1,"rt ""im laughing so hard lay is the un-loyalist of hos"" plea"
6010,18380,3,0,3,0,1,RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.,1,rt everybody turning into assholes this year. look what you8217ve bitches have done to us.
6011,19172,6,0,6,0,1,"RT @chillin662: Boosie said he got a bitch from the Sip. #THOTs are gonna have ""Boosie's bitch in da Sip"" in their bio now #BETHipHopAwards&#8230;",1,"rt boosie said he got a bitch from the sip. thots are gonna have ""boosie's bitch in da sip"" in their bio now bethiphopawards8230"
6012,13052,3,0,0,3,2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow,0,man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime redskinsblow
6013,7745,6,0,5,1,1,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""",1,"ain't nothing funnier then watching somebody live a complete different life on the internet i be like ""who this hoe think she foolin"""
6014,20483,6,0,6,0,1,RT @sofancyy_: Swear these hoes ain't got nothing on me &#128107;&#128129;,1,rt swear these hoes ain't got nothing on me 128107128129
6015,19432,3,0,0,3,2,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,0,rt why tori amos matters now more than ever via
6016,1501,3,0,1,2,2,&#8220;@PubesOnFleeK: My tweets trash&#8221;,0,8220 my tweets trash8221
6017,6161,3,0,3,0,1,@fyps__ my fuckin name hoe,1,my fuckin name hoe
6018,23024,3,0,1,2,2,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,0,weekend is here. what an amazing week this has been. let's use this extended weekend to celebrate our successes my fellow queer folk.
6019,8215,3,1,0,2,2,"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;",0,"being coons 8220 at??? y'all are amazing.""8221"
6020,8462,3,1,0,2,2,Burnating all Yankees and their thatch roof cottages!!!!!! #Astros http://t.co/j3dZiwBDt0,0,burnating all yankees and their thatch roof cottages!!!!!! astros
6021,1797,3,0,3,0,1,&#8220;@fabbymichelle: aw OMG this show made me cry &#128557;&#128557;&#128557;&#128557; I'm such a pussy man&#8221;you really are,1,8220 aw omg this show made me cry 128557128557128557128557 i'm such a pussy man8221you really are
6022,1126,3,0,0,3,2,&#8220;@Amburger_6: Wtf is flappy bird&#8221; are you kidding me,0,8220 wtf is flappy bird8221 are you kidding me
6023,16320,3,0,0,3,2,RT @Kap12284: Week from Thursday might be the last #Yankees game to look forward to in a while. If nothing else Jeter deserves that night &#8230;,0,rt week from thursday might be the last yankees game to look forward to in a while. if nothing else jeter deserves that night 8230
6024,19518,3,0,3,0,1,RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,1,rt always a fat bitch in the handicap spot but never a dude in a wheelchair.
6025,7583,3,0,3,0,1,@youngblackbitch raspy ass voice annoying bitch???,1,raspy ass voice annoying bitch???
6026,10400,3,1,2,0,1,"I can't never be no bitch nigga , thats how you get treated like a bitch",1,"i can't never be no bitch nigga , thats how you get treated like a bitch"
6027,15649,3,2,1,0,0,RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,1,rt white trash warfare pt 3 128514128514128514
6028,20884,3,0,0,3,2,"RT @zachthorpe78: where are all the thinkpieces on why kids call themselves ""trash"" and ""garbage"" these days",0,"rt where are all the thinkpieces on why kids call themselves ""trash"" and ""garbage"" these days"
6029,12343,3,2,1,0,0,"Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa",1,"jason admitted you're a stuck up bitch lol, which you are. think you're so much better than everycunt, naaaaa"
6030,22338,3,0,0,3,2,They have a clumsy bird too lol what is life,0,they have a clumsy bird too lol what is life
6031,6640,3,0,3,0,1,@kieffer_jason is that all you have to say you sound like a little bitch nagging and shit where u be at,1,is that all you have to say you sound like a little bitch nagging and shit where u be at
6032,2814,3,0,3,0,1,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;,1,bitch u bs how fck yah 999665039128553128514128514128080128079128526128129
6033,13074,3,0,0,3,2,Mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -,0,mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -
6034,43,3,0,3,0,1,""" pimps up pimps up hoes down "" Future voice",1,""" pimps up pimps up hoes down "" future voice"
6035,2780,3,0,0,3,2,@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,0,eating a roasted potato and smiling till my cheeks are sore the crow sfx in this cape crisis are super-great
6036,11705,3,0,3,0,1,I'm the crazy bitch that will call you 10 times in one hour,1,i'm the crazy bitch that will call you 10 times in one hour
6037,18566,3,0,0,3,2,"RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx.",0,"rt victory! yankees outlast a's, 10-9 in 14 innings. eduardo nunez the hero, and oh yeah, first place still resides in the bronx."
6038,2179,3,0,0,3,2,(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;),0,u-turns on yellow 161no aceptar este luz rojo! 9835 lights taking too long make me bilingual 9835
6039,17655,3,0,0,3,2,"RT @ShadyLadyHH: When the rose-colored glasses come off and you still want to be there, true love happens.",0,"rt when the rose-colored glasses come off and you still want to be there, true love happens."
6040,15942,3,0,3,0,1,"RT @I_Be_kOoLz: Leave ya kids unattended cause u wanna ""Turn up"" I hate u fertile hoes",1,"rt leave ya kids unattended cause u wanna ""turn up"" i hate u fertile hoes"
6041,10664,3,0,3,0,1,I got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops!! &#10060;,1,i got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops!! 10060
6042,3064,3,0,0,3,2,@DeJLoaf mixtape sell sole got some bangers!,0,mixtape sell sole got some bangers!
6043,3635,3,0,3,0,1,"@IvanJ_Reyes, um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that",1,", um no that only a fuck you bitch and done xavier will hopefully respect girls bc i am doing it alone and i don't want that"
6044,14754,3,0,2,1,1,RT @BlackNerdJade: RT @fivefifths: Hell wrong with yall? RT @TwanTargaryen: Pecan pie AND sweet potato pie trash. http://t.co/hH50P5pytX,1,rt rt hell wrong with yall? rt pecan pie and sweet potato pie trash.
6045,7365,3,0,3,0,1,@thereal_EMandM ain't like I have anything to do bitch boy lol.,1,ain't like i have anything to do bitch boy lol.
6046,9131,3,0,3,0,1,Dumb ass bitch i swear,1,dumb ass bitch i swear
6047,12373,3,0,0,3,2,Jihadis betting on public protests in Britain to force UK gov out of the anti-ISIS coalition http://t.co/5gJSmrfzWJ,0,jihadis betting on public protests in britain to force uk gov out of the anti-isis coalition
6048,18745,3,0,1,2,2,RT @_RiveraJustin: It's unattractive when girls act ghetto,0,rt it's unattractive when girls act ghetto
6049,7153,3,0,3,0,1,@salome110thebe1 whats good then bitch Ass nigga catch your phase,1,whats good then bitch ass nigga catch your phase
6050,23530,3,0,0,3,2,"Y'all saw how mad that little chunky boy was? He wouldn't even let his dad touch him, bruh lmao",0,"y'all saw how mad that little chunky boy was? he wouldn't even let his dad touch him, bruh lmao"
6051,9184,3,0,0,3,2,Egypt? R the muzzie Bros still running things? .@PeterClifford1: @TurtleWoman777 Only a tad better. Certainly no respectors of Dem though,0,egypt? r the muzzie bros still running things? . only a tad better. certainly no respectors of dem though
6052,2653,3,0,0,3,2,@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;,0,happy birthday you dirty little bird 128520 tear it up 127867127881127880
6053,4964,3,0,3,0,1,@THEdrewm3 bitch smd,1,bitch smd
6054,8038,9,0,9,0,1,"As a girlfriend, you gotta accept the fact hoes gone be all up in his face. But as a boyfriend, he better let them hoes know wassup.",1,"as a girlfriend, you gotta accept the fact hoes gone be all up in his face. but as a boyfriend, he better let them hoes know wassup."
6055,15376,3,0,0,3,2,RT @DomWorldPeace: Teixeira on point tonight. #Yankees,0,rt teixeira on point tonight. yankees
6056,22898,3,0,1,2,2,Video: Shy Glizzy &#8211; &#8220;I Can&#8217;t Trust&#160;Myself&#8221; http://t.co/HRfuDrvZdb,0,video shy glizzy 8211 8220i can8217t trust160myself8221
6057,17793,3,0,0,3,2,RT @SportsCenter: Derek Jeter's final game at Yankee Stadium will be 1st he's ever played there with Yankees eliminated from playoffs. http&#8230;,0,rt derek jeter's final game at yankee stadium will be 1st he's ever played there with yankees eliminated from playoffs.
6058,4887,3,1,2,0,1,@Staydelusional I texted u fag,1,i texted u fag
6059,378,3,0,3,0,1,"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",1,""" all i see is bruno's bitch ass on my twitter now. wtf"" bruno's all that she sees drake voice"
6060,21070,3,0,2,1,1,Say I'm wrong but I can treat that pussy right,1,say i'm wrong but i can treat that pussy right
6061,14825,3,0,0,3,2,RT @BriannDominguez: Gasoline - daddy Yankee &#128175;&#128076;,0,rt gasoline - daddy yankee 128175128076
6062,3613,3,0,0,3,2,@Ish_MallyMal August is trash,0,august is trash
6063,16738,3,0,3,0,1,"RT @MandyMarin: Welcome to Good Burger, home of the Good Burger, can I fuck your bitch?",1,"rt welcome to good burger, home of the good burger, can i fuck your bitch?"
6064,759,3,0,0,3,2,#NowPlaying : The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http://t.co/R5wuXA9jB6,0,nowplaying the doors - the wasp texas radio and the big beat on 1069thearrow -
6065,240,6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",1,""" dese hoes be lyin to all of us nigga"""
6066,4346,3,0,1,2,2,@NTXProgressive Yeah..cause if anyone thinks this clown went to @target to buy Oreos is as stupid as all of them look,0,yeah..cause if anyone thinks this clown went to to buy oreos is as stupid as all of them look
6067,17300,3,0,3,0,1,RT @Plurizard: I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.,1,rt i don't burn bridges.. tf i look like holding a grudge and being a lil bitch. shit happens. you'll be fine.
6068,1398,3,0,0,3,2,&#8220;@LastWordEvan: An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&#8221; OMG. Feel an ulcer.,0,8220 an inning and a half away from alex rodriguez being eligible to play. just a thought. yankees mlb8221 omg. feel an ulcer.
6069,18150,3,0,3,0,1,"RT @TheeGreekGod: Girl: I know you got hoes 

Me: http://t.co/qNa9ogveWW",1,rt girl i know you got hoes me
6070,19053,3,2,1,0,0,RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,1,rt can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.
6071,2474,3,1,2,0,1,@AmandaBynes yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. #don'tBeDumb,1,yea that always looks nice.all the monkey faced women a see around santa monica. looks better than natural beauty. don'tbedumb
6072,13366,3,0,0,3,2,"My head too big for snapbacks&#128553;&#128532; &#128557;&#128557;&#128557;, I like beanies better anyway&#128076;",0,"my head too big for snapbacks128553128532 128557128557128557, i like beanies better anyway128076"
6073,23149,3,1,2,0,1,When Stoni isn't doing his faggot gook speak he's actually funny,1,when stoni isn't doing his faggot gook speak he's actually funny
6074,4070,3,0,2,1,1,@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!,1,but bitch nobody was wanting your ass. u assumed that cuz u let dogs run up in yo filth amp u think i want some of it...not!
6075,8724,3,0,0,3,2,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC,0,cleveland is the best team for manziel honestly the oc can use the offense he had with the redskins amp the browns d is nice wit a def hc
6076,15441,3,1,2,0,1,"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?""",1,"rt ""can murder my pussy?"""
6077,3416,6,0,1,5,2,@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real,0,bc is trash why would he lie about that? i told you he's real
6078,10227,3,0,2,1,1,Hungry as ferkin nips,1,hungry as ferkin nips
6079,2437,3,0,3,0,1,@Alan_Casillas haha shit niggah i wish,1,haha shit niggah i wish
6080,13031,3,0,1,2,2,Making up Drake disses&gt;&gt; RT @RepMyCityX: @TyZebruh cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,0,making up drake dissesgtgt rt cant wait to call it trash and tell everyone that b l u will forver be the goat out of la
6081,15752,3,0,1,2,2,RT @Guinness_RAS: @chelsea_elisa tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,0,rt tell him that you chose a not to trash the environment while trying to save it like a hypocritical douc8230
6082,20058,3,0,0,3,2,RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi,0,rt giantduck pittsburghduck yellow livestream wpxi nofliter duckburgh
6083,21676,3,0,0,3,2,Such a trash episode of the walking dead tonight.,0,such a trash episode of the walking dead tonight.
6084,16314,3,0,3,0,1,"RT @KaliKushDoll_: Lol foreal yo RT""@Damiah_daddyx3: Lmao, I fucks with @HaveMercyyy &amp; @KaliKushDoll_ real talk, them bitches know h ...",1,"rt lol foreal yo rt"" lmao, i fucks with amp real talk, them bitches know h ..."
6085,15043,3,1,2,0,1,RT @ChrisJustJoking: Its Halloween everyday for dykes,1,rt its halloween everyday for dykes
6086,23133,3,0,0,3,2,When Charlie tries to walk into my room and it can't remember if I locked the door or not http://t.co/FrTigzzPQf,0,when charlie tries to walk into my room and it can't remember if i locked the door or not
6087,6782,3,2,1,0,0,@lord_jonesss none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and 100k &#128056;&#9749;&#65039;,1,none of my business ? nigga if you get that i'm living with you lol and i'm stealing one of them bitches and 100k 128056974965039
6088,19928,3,0,3,0,1,"RT @lategrllishaa_: ""@_reathie: ""@lategrllishaa_: ""@_reathie: @lategrllishaa_ &#128514;&#128514; whatUp""Wyd B &#128514;&#128514;&#128514;""chilling in the square wbu ?""bitch wat u &#8230;",1,"rt "" "" "" 128514128514 whatup""wyd b 128514128514128514""chilling in the square wbu ?""bitch wat u 8230"
6089,9886,3,0,0,3,2,"Haha, Yankees fans are bent out of shape about the Hu27le graphic",0,"haha, yankees fans are bent out of shape about the hu27le graphic"
6090,6879,3,2,1,0,0,@milfmob @yoPapi_chulo fight me you fucking obese niglet,1,fight me you fucking obese niglet
6091,7653,3,0,0,3,2,"A light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar http://t.co/XPQKTlTNkH",0,"a light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar"
6092,18775,3,0,3,0,1,RT @__BrighterDays: I don't be worrying about these messy hood ass hoes but they worrying about me though. Why? &#128583;,1,rt i don't be worrying about these messy hood ass hoes but they worrying about me though. why? 128583
6093,20740,3,0,3,0,1,"RT @vntonx: ""suck my duck""

thot: ""lol looks like ur autocorrect changed dick to duck""

""i meant what i said bitch"" http://t.co/K9LV3mfX1m",1,"rt ""suck my duck"" thot ""lol looks like ur autocorrect changed dick to duck"" ""i meant what i said bitch"""
6094,6994,3,0,0,3,2,"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale",0,"are we doing mad libs now? cool. uh... twinkie 35' long, dj pon3 cameo, magic8482, crystal tree. tngseason4finale"
6095,11570,3,0,1,2,2,"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday.",0,"i'm going to dress up as trash for halloween. oh wait, i look like that everyday."
6096,2426,4,0,0,4,2,@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner,0,i may have just cried a tad illmissu shiner
6097,11943,3,0,3,0,1,"If you hang with hoes, you're a hoe by association. If you try and debate this, you're a hoe. If you get offended by this, you're a hoe.&#128175;",1,"if you hang with hoes, you're a hoe by association. if you try and debate this, you're a hoe. if you get offended by this, you're a hoe.128175"
6098,20784,3,0,3,0,1,RT @woohdakidd_74: &#8220;@Shane_A1: I did use to buy 2 tees n wear both dem bitches at the same time&#8221;lame ass lol,1,rt 8220 i did use to buy 2 tees n wear both dem bitches at the same time8221lame ass lol
6099,9828,3,0,0,3,2,Graham crackers and hazelnut coffee are my fave &#128152;&#9786;&#65039;,0,graham crackers and hazelnut coffee are my fave 128152978665039
6100,10644,3,0,3,0,1,I got hoes. I got hoes. I got hoes. I got hoes.,1,i got hoes. i got hoes. i got hoes. i got hoes.
6101,11593,3,0,3,0,1,I'm just matching grams wit my fam bitch,1,i'm just matching grams wit my fam bitch
6102,16121,3,0,3,0,1,RT @JaredPhillis: All you do is fucking bitch.,1,rt all you do is fucking bitch.
6103,8360,3,0,3,0,1,Bossd up on my old hoes,1,bossd up on my old hoes
6104,3045,3,0,1,2,2,"@DarthMaverick7 @Xcntrik @religulous @chrispyosh Rather than believe that there was a man who was the very definition of good, u mock it.",0,"rather than believe that there was a man who was the very definition of good, u mock it."
6105,5617,3,0,3,0,1,@aaymee29 no that's fucking retarded are you drinking tonight or not?,1,no that's fucking retarded are you drinking tonight or not?
6106,12279,3,0,2,1,1,"It's so scary hoe Annabella does everything I do , she acts just like me &#128514;",1,"it's so scary hoe annabella does everything i do , she acts just like me 128514"
6107,7551,3,0,3,0,1,@xloyalTOme - bitch I'm up for sale every weekend &#128553;&#128557;,1,- bitch i'm up for sale every weekend 128553128557
6108,6193,3,0,3,0,1,@giannarromano Fuckin moulinyan &#127814;,1,fuckin moulinyan 127814
6109,24889,3,0,3,0,1,really bitch,1,really bitch
6110,3999,3,0,0,3,2,@LandonVanBus Charlie Day?,0,charlie day?
6111,792,3,0,3,0,1,#SplashGang on you pussy n%a'z ay @Benny_Balboa i tried to tell n%a'z!!!,1,splashgang on you pussy na'z ay i tried to tell na'z!!!
6112,15659,3,0,3,0,1,RT @FunnySayings: &#8220;you&#8217;re a bitch&#8221; that&#8217;s new information thanks,1,rt 8220you8217re a bitch8221 that8217s new information thanks
6113,23687,3,0,3,0,1,Yo that teacher in Baltimore wasn't bullshitin with that bitch lmao,1,yo that teacher in baltimore wasn't bullshitin with that bitch lmao
6114,23291,3,0,3,0,1,Who shot John lookin ass hoe,1,who shot john lookin ass hoe
6115,19547,3,0,1,2,2,RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;,0,rt i'm not telling you to like al green or otis redding! stop missing the point. just don't call them trash amp tell me you8230
6116,7502,3,0,3,0,1,@wild_luke_wild_ yeah wtf you aren't a pussy.,1,yeah wtf you aren't a pussy.
6117,18335,3,0,3,0,1,RT @UnapologetiicB: If you've been though what I've been through you would have turned into a heartless bitch by now but I'm stronger &amp; bet&#8230;,1,rt if you've been though what i've been through you would have turned into a heartless bitch by now but i'm stronger amp bet8230
6118,8304,3,0,3,0,1,Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.,1,bitches cheat on they bitch... but be soooooo hurt when they bitch cheat back.
6119,12361,3,0,0,3,2,Jeter almost broke Yankee stadium,0,jeter almost broke yankee stadium
6120,5214,6,1,5,0,1,@Tylar____ @xxJaiLynn Tylar shut up bitch . I usta make you these,1,tylar shut up bitch . i usta make you these
6121,12462,3,0,0,3,2,Just saw a crow gallop across the road. #mmkay #wut &#128514;,0,just saw a crow gallop across the road. mmkay wut 128514
6122,13982,3,0,0,3,2,One of the world's most prominent Jihadi forums just got shut down &#8594; http://t.co/9vafK90DOU,0,one of the world's most prominent jihadi forums just got shut down 8594
6123,20028,3,0,1,2,2,"RT @luke_brooks: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&#8230;",0,"rt there was a fly that was banging into all the windows and i called it retarded but then i thought to myself ""umm i'm talki8230"
6124,4031,3,0,3,0,1,@LickMyWhooooop @JustDoItSlow yall playful don't come dumb hoes,1,yall playful don't come dumb hoes
6125,5325,3,1,2,0,1,@WyattNuckels @matt_petrie22 yeah nigga I get bitches and Matt's fucking gay as shit,1,yeah nigga i get bitches and matt's fucking gay as shit
6126,5470,3,0,0,3,2,@_JaelynBeeee somebody looks like the die on the first tubes on flappy bird lol!,0,somebody looks like the die on the first tubes on flappy bird lol!
6127,17861,3,0,3,0,1,"RT @StuffKaySays_: I come off like a total bitch, but if I like you I will literally do anything for you.",1,"rt i come off like a total bitch, but if i like you i will literally do anything for you."
6128,4958,3,0,0,3,2,@TG_Hawks #yellow &#127773;,0,yellow 127773
